frame,label,eye_position1_up_x,eye_position1_up_y,eye_position1_down_x,eye_position1_down_y,eye_position2_up_x,eye_position2_up_y,eye_position2_down_x,eye_position2_down_y,gaze_project_x,gaze_project_y,head_pitch,head_yaw,head_roll,eye_center_position1_x,eye_center_position1_y,eye_center_position2_x,eye_center_position2_y
Zoey_5_2.mp4 9,2,339,198,378,237,271,203,309,241,-17,58,-160.37668180551492,-0.3036189926715247,-1.285689877380959,-1.0,-1.0,-1.0,-1.0
Zoey_5_2.mp4 10,2,340,200,377,237,269,202,309,242,-17,58,-160.37668180551492,-0.3036189926715247,-1.285689877380959,-1.0,-1.0,-0.5,-0.5
Zoey_5_3.mp4 0,3,238,212,278,252,305,212,349,256,-78,52,-162.23165423621236,11.60953586103749,5.351104868190826,-0.5,-1.5,-1.0,-1.0
Zoey_5_3.mp4 1,3,352,478,374,500,237,211,279,253,-78,52,-162.23165423621236,11.60953586103749,5.351104868190826,-1.0,-1.0,-0.5,-1.5
Zoey_5_3.mp4 2,3,350,479,373,502,237,212,277,252,-78,52,-162.23165423621236,11.60953586103749,5.351104868190826,-0.5,-1.5,-0.5,-0.5
Zoey_5_3.mp4 3,3,351,479,373,501,237,212,275,250,-78,52,-162.23165423621236,11.60953586103749,5.351104868190826,-0.5,-1.5,-1.0,-1.0
Zoey_5_3.mp4 4,3,312,474,338,500,350,480,372,502,-78,52,-162.23165423621236,11.60953586103749,5.351104868190826,-0.5,-0.5,-0.5,-0.5
Zoey_5_3.mp4 5,3,350,478,373,501,237,209,278,250,-78,52,-162.23165423621236,11.60953586103749,5.351104868190826,-0.5,-0.5,-1.0,-1.0
Zoey_5_3.mp4 6,3,349,478,371,500,236,209,276,249,-78,52,-162.23165423621236,11.60953586103749,5.351104868190826,-0.5,-0.5,-0.5,-0.5
Zoey_5_3.mp4 7,3,350,479,371,500,235,210,273,248,-78,52,-162.23165423621236,11.60953586103749,5.351104868190826,-0.5,-0.5,-0.5,-0.5
Zoey_5_3.mp4 8,3,348,478,371,501,297,208,343,254,-78,52,-162.23165423621236,11.60953586103749,5.351104868190826,-0.5,-0.5,-0.5,-0.5
Zoey_5_3.mp4 9,3,350,478,372,500,235,211,274,250,-78,52,-162.23165423621236,11.60953586103749,5.351104868190826,-1.0,-1.0,-0.5,-1.5
Zoey_5_3.mp4 10,3,313,475,335,497,233,210,274,251,-78,52,-162.23165423621236,11.60953586103749,5.351104868190826,-1.0,-1.0,-1.0,-1.0
Zoey_5_4.mp4 0,4,359,470,381,492,250,191,285,226,-140,22,-164.46726827155038,29.674115814235844,11.639216280504902,-0.5,-0.5,-0.5,-0.5
Zoey_5_4.mp4 1,4,360,469,383,492,253,192,287,226,-140,22,-164.46726827155038,29.674115814235844,11.639216280504902,-1.0,-1.0,-1.5,-0.5
Zoey_5_4.mp4 2,4,258,195,290,227,313,200,351,238,-140,22,-164.46726827155038,29.674115814235844,11.639216280504902,-1.0,-1.0,-1.0,-1.0
Zoey_5_4.mp4 3,4,361,469,386,494,258,193,293,228,-140,22,-164.46726827155038,29.674115814235844,11.639216280504902,-0.5,-0.5,-1.0,-1.0
Zoey_5_4.mp4 4,4,361,468,386,493,259,191,292,224,-140,22,-164.46726827155038,29.674115814235844,11.639216280504902,-1.5,-0.5,-0.5,-0.5
Zoey_5_4.mp4 5,4,361,468,384,491,254,191,291,228,-140,22,-164.46726827155038,29.674115814235844,11.639216280504902,-0.5,-0.5,-1.0,-1.0
Zoey_5_4.mp4 6,4,362,470,384,492,252,194,287,229,-140,22,-164.46726827155038,29.674115814235844,11.639216280504902,-0.5,-0.5,1.0,-1.0
Zoey_5_4.mp4 7,4,362,470,383,491,249,198,281,230,-140,22,-164.46726827155038,29.674115814235844,11.639216280504902,-0.5,-0.5,-0.5,-1.5
Zoey_5_4.mp4 8,4,361,469,384,492,245,199,279,233,-140,22,-164.46726827155038,29.674115814235844,11.639216280504902,-1.0,-1.0,-1.0,-1.0
Zoey_5_4.mp4 9,4,361,470,384,493,507,468,530,491,-140,22,-164.46726827155038,29.674115814235844,11.639216280504902,-1.0,-1.0,-1.0,-1.0
Zoey_5_4.mp4 10,4,0,0,0,0,0,0,0,0,-140,22,-164.46726827155038,29.674115814235844,11.639216280504902,0,0,0,0
Zoey_5_5.mp4 0,5,349,466,373,490,235,188,282,235,-160,14,-166.37490098721028,43.24698360458654,8.675270540771647,0,0,0,0
Zoey_5_5.mp4 1,5,351,468,375,492,249,196,283,230,-160,14,-166.37490098721028,43.24698360458654,8.675270540771647,0,0,0,0
Zoey_5_5.mp4 2,5,351,468,375,492,185,188,242,245,-160,14,-166.37490098721028,43.24698360458654,8.675270540771647,0,0,0,0
Zoey_5_5.mp4 3,5,353,468,376,491,243,189,290,236,-160,14,-166.37490098721028,43.24698360458654,8.675270540771647,0,0,0,0
Zoey_5_5.mp4 4,5,351,466,376,491,246,193,284,231,-160,14,-166.37490098721028,43.24698360458654,8.675270540771647,0,0,0,0
Zoey_5_5.mp4 5,5,352,467,375,490,245,190,288,233,-160,14,-166.37490098721028,43.24698360458654,8.675270540771647,-0.5,-0.5,-0.5,-0.5
Zoey_5_5.mp4 6,5,350,467,375,492,236,188,283,235,-160,14,-166.37490098721028,43.24698360458654,8.675270540771647,0,0,0,0
Zoey_5_5.mp4 7,5,352,467,375,490,238,187,290,239,-160,14,-166.37490098721028,43.24698360458654,8.675270540771647,0,0,0,0
Zoey_5_5.mp4 8,5,351,468,375,492,215,350,239,374,-160,14,-166.37490098721028,43.24698360458654,8.675270540771647,0,0,0,0
Zoey_5_5.mp4 9,5,351,468,374,491,245,195,282,232,-160,14,-166.37490098721028,43.24698360458654,8.675270540771647,0,0,0,0
Zoey_5_6.mp4 0,6,358,472,380,494,233,202,263,232,-129,30,-161.87873458866704,27.584161523693815,12.682372566329438,0,0,0,0
Zoey_5_6.mp4 1,6,358,472,381,495,235,203,264,232,-129,30,-161.87873458866704,27.584161523693815,12.682372566329438,2.0,-1.0,-0.5,-0.5
Zoey_5_6.mp4 2,6,357,471,381,495,235,202,266,233,-129,30,-161.87873458866704,27.584161523693815,12.682372566329438,0,0,0,0
Zoey_5_6.mp4 3,6,234,202,264,232,282,206,321,245,-129,30,-161.87873458866704,27.584161523693815,12.682372566329438,-0.5,-0.5,-0.5,-0.5
Zoey_5_6.mp4 4,6,358,472,380,494,237,204,264,231,-129,30,-161.87873458866704,27.584161523693815,12.682372566329438,-1.0,-1.0,1.0,-1.0
Zoey_5_6.mp4 5,6,358,472,380,494,235,201,267,233,-129,30,-161.87873458866704,27.584161523693815,12.682372566329438,-1.0,-1.0,1.0,-1.0
Zoey_5_6.mp4 6,6,358,472,380,494,234,202,264,232,-129,30,-161.87873458866704,27.584161523693815,12.682372566329438,3.5,0.5,-0.5,-0.5
Zoey_5_6.mp4 7,6,235,203,262,230,357,471,381,495,-129,30,-161.87873458866704,27.584161523693815,12.682372566329438,3.0,-1.0,-1.0,-1.0
Zoey_5_6.mp4 8,6,358,472,380,494,235,205,261,231,-129,30,-161.87873458866704,27.584161523693815,12.682372566329438,2.5,-1.5,-1.0,-1.0
Zoey_5_6.mp4 9,6,357,471,380,494,234,205,261,232,-129,30,-161.87873458866704,27.584161523693815,12.682372566329438,0,0,0,0
Zoey_5_6.mp4 10,6,0,0,0,0,0,0,0,0,-129,30,-161.87873458866704,27.584161523693815,12.682372566329438,0,0,0,0
Zoey_5_7.mp4 0,7,357,478,379,500,343,216,382,255,11,44,-155.3923480110342,1.1725079105902425,175.22871686536604,-1.0,-1.0,-1.5,-1.5
Zoey_5_7.mp4 1,7,340,214,382,256,299,486,324,511,11,44,-155.3923480110342,1.1725079105902425,175.22871686536604,-1.5,-1.5,-1.5,-1.5
Zoey_5_7.mp4 2,7,342,217,381,256,210,366,232,388,11,44,-155.3923480110342,1.1725079105902425,175.22871686536604,-1.5,-1.5,-1.5,-1.5
Zoey_5_7.mp4 3,7,357,478,381,502,344,217,382,255,11,44,-155.3923480110342,1.1725079105902425,175.22871686536604,-1.0,-1.0,-1.0,-1.0
Zoey_5_7.mp4 4,7,357,479,381,503,340,216,381,257,11,44,-155.3923480110342,1.1725079105902425,175.22871686536604,-1.0,-1.0,-1.5,-0.5
Zoey_5_7.mp4 5,7,344,217,383,256,271,224,310,263,11,44,-155.3923480110342,1.1725079105902425,175.22871686536604,-0.5,-1.5,-1.5,-1.5
Zoey_5_7.mp4 6,7,359,479,379,499,343,217,379,253,11,44,-155.3923480110342,1.1725079105902425,175.22871686536604,-1.5,-1.5,-0.5,-1.5
Zoey_5_7.mp4 7,7,358,478,381,501,341,217,379,255,11,44,-155.3923480110342,1.1725079105902425,175.22871686536604,-1.0,-1.0,-1.0,-1.0
Zoey_5_7.mp4 8,7,359,479,380,500,337,216,378,257,11,44,-155.3923480110342,1.1725079105902425,175.22871686536604,-1.5,-1.5,-1.0,-1.0
Zoey_5_7.mp4 9,7,342,219,376,253,266,221,309,264,11,44,-155.3923480110342,1.1725079105902425,175.22871686536604,-1.0,-1.0,-1.0,-1.0
Zoey_5_8.mp4 0,8,343,218,377,252,224,361,246,383,-26,56,-163.1021977394811,4.484359224924762,-8.094621957435304,-0.5,-1.5,-1.5,-1.5
Zoey_5_8.mp4 1,8,344,219,378,253,223,360,245,382,-26,56,-163.1021977394811,4.484359224924762,-8.094621957435304,-1.0,-1.0,-1.0,-1.0
Zoey_5_8.mp4 2,8,369,478,391,500,343,217,377,251,-26,56,-163.1021977394811,4.484359224924762,-8.094621957435304,-1.5,-1.5,-1.0,-1.0
Zoey_5_8.mp4 3,8,339,213,377,251,271,228,309,266,-26,56,-163.1021977394811,4.484359224924762,-8.094621957435304,-1.0,-1.0,-0.5,-1.5
Zoey_5_8.mp4 4,8,343,215,378,250,274,229,311,266,-26,56,-163.1021977394811,4.484359224924762,-8.094621957435304,-1.0,-1.0,-1.5,-1.5
Zoey_5_8.mp4 5,8,339,214,378,253,270,228,310,268,-26,56,-163.1021977394811,4.484359224924762,-8.094621957435304,-1.0,-1.0,-1.5,-1.5
Zoey_5_8.mp4 6,8,367,480,388,501,341,216,377,252,-26,56,-163.1021977394811,4.484359224924762,-8.094621957435304,-1.0,-1.0,-0.5,-0.5
Zoey_5_8.mp4 7,8,366,479,388,501,340,217,376,253,-26,56,-163.1021977394811,4.484359224924762,-8.094621957435304,-0.5,-1.5,-1.0,-1.0
Zoey_5_8.mp4 8,8,366,478,390,502,339,219,374,254,-26,56,-163.1021977394811,4.484359224924762,-8.094621957435304,-1.0,-1.0,-0.5,-0.5
Zoey_5_8.mp4 9,8,366,480,388,502,332,212,377,257,-26,56,-163.1021977394811,4.484359224924762,-8.094621957435304,-0.5,-0.5,-1.0,-1.0
Zoey_5_8.mp4 10,8,367,480,387,500,222,361,244,383,-26,56,-163.1021977394811,4.484359224924762,-8.094621957435304,-0.5,-0.5,-0.5,-0.5
Zoey_5_9.mp4 0,9,326,215,368,257,261,225,299,263,-38,26,-166.1922941560381,25.978013596762516,176.14100627932635,-1.0,-1.0,-1.0,-1.0
Zoey_5_9.mp4 1,9,365,478,386,499,332,219,366,253,-38,26,-166.1922941560381,25.978013596762516,176.14100627932635,-1.0,-1.0,-0.5,-0.5
Zoey_5_9.mp4 2,9,364,478,386,500,331,217,368,254,-38,26,-166.1922941560381,25.978013596762516,176.14100627932635,-0.5,-1.5,-0.5,-0.5
Zoey_5_9.mp4 3,9,330,471,352,493,322,213,366,257,-38,26,-166.1922941560381,25.978013596762516,176.14100627932635,-1.0,-1.0,-1.0,-1.0
Zoey_5_9.mp4 4,9,327,216,366,255,262,224,299,261,-38,26,-166.1922941560381,25.978013596762516,176.14100627932635,-1.0,-1.0,-0.5,-0.5
Zoey_5_9.mp4 5,9,321,211,365,255,258,222,296,260,-38,26,-166.1922941560381,25.978013596762516,176.14100627932635,-1.0,-1.0,-1.0,-1.0
Zoey_5_9.mp4 6,9,304,483,329,508,324,215,363,254,-38,26,-166.1922941560381,25.978013596762516,176.14100627932635,-0.5,-0.5,0.0,1.0
Zoey_5_9.mp4 7,9,304,482,330,508,319,211,363,255,-38,26,-166.1922941560381,25.978013596762516,176.14100627932635,-1.0,-1.0,-0.5,-0.5
Zoey_5_9.mp4 8,9,364,477,386,499,258,222,296,260,-38,26,-166.1922941560381,25.978013596762516,176.14100627932635,-0.5,-0.5,-1.0,-1.0
Zoey_5_9.mp4 9,9,148,472,172,496,364,477,387,500,-38,26,-166.1922941560381,25.978013596762516,176.14100627932635,-1.0,-1.0,-1.0,-1.0
Zoey_5_9.mp4 10,9,0,0,0,0,0,0,0,0,-38,26,-166.1922941560381,25.978013596762516,176.14100627932635,0,0,0,0
Zoey_5_10.mp4 0,10,283,216,328,261,234,222,267,255,-65,22,-166.4213116444443,42.67816941058425,1.529330154861185,-0.5,-1.5,-1.0,-1.0
Zoey_5_10.mp4 1,10,362,477,383,498,283,216,329,262,-65,22,-166.4213116444443,42.67816941058425,1.529330154861185,-0.5,-0.5,-0.5,-1.5
Zoey_5_10.mp4 2,10,362,476,385,499,282,213,331,262,-65,22,-166.4213116444443,42.67816941058425,1.529330154861185,-1.0,-1.0,-1.0,-1.0
Zoey_5_10.mp4 3,10,219,359,241,381,231,220,265,254,-65,22,-166.4213116444443,42.67816941058425,1.529330154861185,-1.0,-1.0,-0.5,-1.5
Zoey_5_10.mp4 4,10,361,476,383,498,216,357,239,380,-65,22,-166.4213116444443,42.67816941058425,1.529330154861185,-0.5,-1.5,-1.0,-1.0
Zoey_5_10.mp4 5,10,361,476,383,498,303,482,327,506,-65,22,-166.4213116444443,42.67816941058425,1.529330154861185,-1.0,-1.0,0.0,-1.0
Zoey_5_10.mp4 6,10,362,477,383,498,303,483,326,506,-65,22,-166.4213116444443,42.67816941058425,1.529330154861185,0.5,0.5,-1.0,-1.0
Zoey_5_10.mp4 7,10,360,476,382,498,302,482,326,506,-65,22,-166.4213116444443,42.67816941058425,1.529330154861185,-1.0,-1.0,-1.0,-1.0
Zoey_5_10.mp4 8,10,361,475,384,498,302,481,327,506,-65,22,-166.4213116444443,42.67816941058425,1.529330154861185,-0.5,-0.5,0.5,-1.5
Zoey_5_10.mp4 9,10,302,482,327,507,233,222,265,254,-65,22,-166.4213116444443,42.67816941058425,1.529330154861185,0,0,0,0
Zoey_5_10.mp4 10,10,362,476,385,499,235,222,266,253,-65,22,-166.4213116444443,42.67816941058425,1.529330154861185,-1.0,-1.0,-1.0,-1.0
Zoey_5_11.mp4 0,11,226,225,251,250,264,221,309,266,-85,21,-165.58725502610815,53.26541869349707,3.8086033584727375,0,0,0,0
Zoey_5_11.mp4 1,11,358,475,380,497,302,483,323,504,-85,21,-165.58725502610815,53.26541869349707,3.8086033584727375,0,0,0,0
Zoey_5_11.mp4 2,11,356,473,382,499,218,359,239,380,-85,21,-165.58725502610815,53.26541869349707,3.8086033584727375,0,0,0,0
Zoey_5_11.mp4 3,11,358,474,381,497,263,218,313,268,-85,21,-165.58725502610815,53.26541869349707,3.8086033584727375,0,0,0,0
Zoey_5_11.mp4 4,11,358,474,381,497,217,359,239,381,-85,21,-165.58725502610815,53.26541869349707,3.8086033584727375,0,0,0,0
Zoey_5_11.mp4 5,11,359,474,381,496,216,360,238,382,-85,21,-165.58725502610815,53.26541869349707,3.8086033584727375,0,0,0,0
Zoey_5_11.mp4 6,11,358,474,380,496,214,359,236,381,-85,21,-165.58725502610815,53.26541869349707,3.8086033584727375,0,0,0,0
Zoey_5_11.mp4 7,11,358,474,380,496,294,516,317,539,-85,21,-165.58725502610815,53.26541869349707,3.8086033584727375,0,0,0,0
Zoey_5_11.mp4 8,11,357,474,380,497,213,358,237,382,-85,21,-165.58725502610815,53.26541869349707,3.8086033584727375,0,0,0,0
Zoey_5_11.mp4 9,11,356,473,379,496,433,373,455,395,-85,21,-165.58725502610815,53.26541869349707,3.8086033584727375,0,0,0,0
Zoey_5_11.mp4 10,11,358,473,380,495,217,359,238,380,-85,21,-165.58725502610815,53.26541869349707,3.8086033584727375,0,0,0,0
Zoey_5_12.mp4 0,12,358,473,380,495,214,358,236,380,-80,15,-166.07077533696923,51.05333830441463,6.146953237072637,0,0,0,0
Zoey_5_12.mp4 1,12,358,473,381,496,215,357,238,380,-80,15,-166.07077533696923,51.05333830441463,6.146953237072637,0,0,0,0
Zoey_5_12.mp4 2,12,358,473,381,496,217,360,239,382,-80,15,-166.07077533696923,51.05333830441463,6.146953237072637,0,0,0,0
Zoey_5_12.mp4 3,12,358,472,381,495,216,359,238,381,-80,15,-166.07077533696923,51.05333830441463,6.146953237072637,0,0,0,0
Zoey_5_12.mp4 4,12,501,469,525,493,356,473,379,496,-80,15,-166.07077533696923,51.05333830441463,6.146953237072637,0,0,0,0
Zoey_5_12.mp4 5,12,356,473,378,495,216,359,237,380,-80,15,-166.07077533696923,51.05333830441463,6.146953237072637,0,0,0,0
Zoey_5_12.mp4 6,12,356,474,378,496,224,218,253,247,-80,15,-166.07077533696923,51.05333830441463,6.146953237072637,0,0,0,0
Zoey_5_12.mp4 7,12,354,473,379,498,214,358,237,381,-80,15,-166.07077533696923,51.05333830441463,6.146953237072637,0,0,0,0
Zoey_5_12.mp4 8,12,356,474,377,495,214,359,235,380,-80,15,-166.07077533696923,51.05333830441463,6.146953237072637,0,0,0,0
Zoey_5_12.mp4 9,12,356,473,378,495,564,470,588,494,-80,15,-166.07077533696923,51.05333830441463,6.146953237072637,0,0,0,0
Zoey_5_12.mp4 10,12,0,0,0,0,0,0,0,0,-80,15,-166.07077533696923,51.05333830441463,6.146953237072637,0,0,0,0
Zoey_5_13.mp4 0,13,361,474,383,496,304,482,326,504,-8,71,-157.75029667155275,-2.417864307638256,-1.2056861779153947,-1.0,-1.0,-1.0,-1.0
Zoey_5_13.mp4 1,13,360,474,383,497,301,480,326,505,-8,71,-157.75029667155275,-2.417864307638256,-1.2056861779153947,-1.5,-1.5,-1.0,-1.0
Zoey_5_13.mp4 2,13,361,474,383,496,348,231,381,264,-8,71,-157.75029667155275,-2.417864307638256,-1.2056861779153947,-1.5,-1.5,-1.0,-1.0
Zoey_5_13.mp4 3,13,304,483,326,505,216,359,238,381,-8,71,-157.75029667155275,-2.417864307638256,-1.2056861779153947,-1.5,-0.5,-1.5,-1.5
Zoey_5_13.mp4 4,13,360,473,382,495,351,232,380,261,-8,71,-157.75029667155275,-2.417864307638256,-1.2056861779153947,-1.5,-1.5,-1.0,-1.0
Zoey_5_13.mp4 5,13,361,474,383,496,303,482,325,504,-8,71,-157.75029667155275,-2.417864307638256,-1.2056861779153947,-1.5,-0.5,-1.5,-1.5
Zoey_5_13.mp4 6,13,360,472,384,496,302,482,325,505,-8,71,-157.75029667155275,-2.417864307638256,-1.2056861779153947,-1.0,-1.0,-1.5,-0.5
Zoey_5_13.mp4 7,13,360,474,381,495,304,482,326,504,-8,71,-157.75029667155275,-2.417864307638256,-1.2056861779153947,-1.5,-1.5,-1.5,-0.5
Zoey_5_13.mp4 8,13,359,473,381,495,302,482,325,505,-8,71,-157.75029667155275,-2.417864307638256,-1.2056861779153947,-1.0,-1.0,-1.5,-1.5
Zoey_5_13.mp4 9,13,358,473,380,495,216,360,238,382,-8,71,-157.75029667155275,-2.417864307638256,-1.2056861779153947,-1.0,-1.0,-1.5,-1.5
Zoey_5_13.mp4 10,13,359,474,380,495,301,481,326,506,-8,71,-157.75029667155275,-2.417864307638256,-1.2056861779153947,-1.0,-1.0,-1.0,-1.0
Zoey_5_14.mp4 0,14,215,361,236,382,147,476,169,498,-11,92,-150.1702516819818,-1.6281182798260492,-0.8641208679861011,0,0,0,0
Zoey_5_14.mp4 1,14,324,468,347,491,301,480,326,505,-11,92,-150.1702516819818,-1.6281182798260492,-0.8641208679861011,-1.0,-1.0,-1.5,-1.5
Zoey_5_14.mp4 2,14,361,473,381,493,218,345,240,367,-11,92,-150.1702516819818,-1.6281182798260492,-0.8641208679861011,0,0,0,0
Zoey_5_14.mp4 3,14,360,473,382,495,303,480,327,504,-11,92,-150.1702516819818,-1.6281182798260492,-0.8641208679861011,0,0,0,0
Zoey_5_14.mp4 4,14,361,472,382,493,302,480,327,505,-11,92,-150.1702516819818,-1.6281182798260492,-0.8641208679861011,0,0,0,0
Zoey_5_14.mp4 5,14,361,473,382,494,342,239,377,274,-11,92,-150.1702516819818,-1.6281182798260492,-0.8641208679861011,-1.0,-1.0,-1.5,-1.5
Zoey_5_14.mp4 6,14,216,360,237,381,361,473,381,493,-11,92,-150.1702516819818,-1.6281182798260492,-0.8641208679861011,-1.5,-1.5,-1.5,-0.5
Zoey_5_14.mp4 7,14,361,472,382,493,303,481,326,504,-11,92,-150.1702516819818,-1.6281182798260492,-0.8641208679861011,0,0,0,0
Zoey_5_14.mp4 8,14,438,330,460,352,148,476,173,501,-11,92,-150.1702516819818,-1.6281182798260492,-0.8641208679861011,-1.0,-1.0,-0.5,-0.5
Zoey_5_14.mp4 9,14,361,473,381,493,302,480,326,504,-11,92,-150.1702516819818,-1.6281182798260492,-0.8641208679861011,-1.0,-1.0,-1.5,-1.5
Zoey_5_14.mp4 10,14,0,0,0,0,0,0,0,0,-11,92,-150.1702516819818,-1.6281182798260492,-0.8641208679861011,0,0,0,0
Zoey_5_15.mp4 0,15,358,472,380,494,213,360,234,381,-13,47,-151.00258576097494,14.254166127936406,1.5324883001796081,0,0,0,0
Zoey_5_15.mp4 1,15,359,471,380,492,301,479,325,503,-13,47,-151.00258576097494,14.254166127936406,1.5324883001796081,0,0,0,0
Zoey_5_15.mp4 2,15,360,473,382,495,214,360,236,382,-13,47,-151.00258576097494,14.254166127936406,1.5324883001796081,0,0,0,0
Zoey_5_15.mp4 3,15,358,471,380,493,302,480,324,502,-13,47,-151.00258576097494,14.254166127936406,1.5324883001796081,0,0,0,0
Zoey_5_15.mp4 4,15,358,472,380,494,301,480,323,502,-13,47,-151.00258576097494,14.254166127936406,1.5324883001796081,0,0,0,0
Zoey_5_15.mp4 5,15,212,360,233,381,357,472,378,493,-13,47,-151.00258576097494,14.254166127936406,1.5324883001796081,0,0,0,0
Zoey_5_15.mp4 6,15,358,471,381,494,212,360,235,383,-13,47,-151.00258576097494,14.254166127936406,1.5324883001796081,0,0,0,0
Zoey_5_15.mp4 7,15,358,471,380,493,214,359,236,381,-13,47,-151.00258576097494,14.254166127936406,1.5324883001796081,0,0,0,0
Zoey_5_15.mp4 8,15,359,472,379,492,302,479,325,502,-13,47,-151.00258576097494,14.254166127936406,1.5324883001796081,0,0,0,0
Zoey_5_15.mp4 9,15,359,471,380,492,213,360,236,383,-13,47,-151.00258576097494,14.254166127936406,1.5324883001796081,0,0,0,0
Zoey_5_15.mp4 10,15,0,0,0,0,0,0,0,0,-13,47,-151.00258576097494,14.254166127936406,1.5324883001796081,0,0,0,0
Zoey_5_16.mp4 0,16,359,471,381,493,300,477,325,502,-16,46,-151.0891218408547,14.08086461462443,3.1965296719354797,0,0,0,0
Zoey_5_16.mp4 1,16,359,471,381,493,300,478,324,502,-16,46,-151.0891218408547,14.08086461462443,3.1965296719354797,0,0,0,0
Zoey_5_16.mp4 2,16,358,471,381,494,301,479,325,503,-16,46,-151.0891218408547,14.08086461462443,3.1965296719354797,0,0,0,0
Zoey_5_16.mp4 3,16,358,471,381,494,302,479,324,501,-16,46,-151.0891218408547,14.08086461462443,3.1965296719354797,0,0,0,0
Zoey_5_16.mp4 4,16,359,470,381,492,299,478,324,503,-16,46,-151.0891218408547,14.08086461462443,3.1965296719354797,0,0,0,0
Zoey_5_16.mp4 5,16,358,470,381,493,300,478,324,502,-16,46,-151.0891218408547,14.08086461462443,3.1965296719354797,0,0,0,0
Zoey_5_16.mp4 6,16,358,471,380,493,300,479,324,503,-16,46,-151.0891218408547,14.08086461462443,3.1965296719354797,0,0,0,0
Zoey_5_16.mp4 7,16,358,470,380,492,301,478,324,501,-16,46,-151.0891218408547,14.08086461462443,3.1965296719354797,0,0,0,0
Zoey_5_16.mp4 8,16,358,470,379,491,464,362,494,392,-16,46,-151.0891218408547,14.08086461462443,3.1965296719354797,0,0,0,0
Zoey_5_16.mp4 9,16,357,470,379,492,300,479,324,503,-16,46,-151.0891218408547,14.08086461462443,3.1965296719354797,0,0,0,0
Zoey_5_16.mp4 10,16,358,471,380,493,301,479,324,502,-16,46,-151.0891218408547,14.08086461462443,3.1965296719354797,0,0,0,0
Zoey_5_17.mp4 0,17,299,478,323,502,244,234,270,260,-99,49,-157.6522545723019,22.97176507294191,11.12618043950308,0,0,0,0
Zoey_5_17.mp4 1,17,300,479,322,501,306,80,374,148,-99,49,-157.6522545723019,22.97176507294191,11.12618043950308,0,0,0,0
Zoey_5_17.mp4 2,17,358,470,380,492,300,479,322,501,-99,49,-157.6522545723019,22.97176507294191,11.12618043950308,0,0,0,0
Zoey_5_17.mp4 3,17,358,470,380,492,300,479,322,501,-99,49,-157.6522545723019,22.97176507294191,11.12618043950308,0,0,0,0
Zoey_5_17.mp4 4,17,150,476,174,500,357,470,380,493,-99,49,-157.6522545723019,22.97176507294191,11.12618043950308,0,0,0,0
Zoey_5_17.mp4 5,17,356,470,378,492,206,356,232,382,-99,49,-157.6522545723019,22.97176507294191,11.12618043950308,0,0,0,0
Zoey_5_17.mp4 6,17,356,470,378,492,299,479,323,503,-99,49,-157.6522545723019,22.97176507294191,11.12618043950308,0,0,0,0
Zoey_5_17.mp4 7,17,356,470,379,493,299,478,323,502,-99,49,-157.6522545723019,22.97176507294191,11.12618043950308,0,0,0,0
Zoey_5_17.mp4 8,17,356,469,380,493,300,479,322,501,-99,49,-157.6522545723019,22.97176507294191,11.12618043950308,0,0,0,0
Zoey_5_17.mp4 9,17,356,470,377,491,300,479,322,501,-99,49,-157.6522545723019,22.97176507294191,11.12618043950308,0,0,0,0
Zoey_5_18.mp4 0,18,356,470,377,491,212,358,234,380,-106,50,-156.14512253545632,25.627177512167254,12.454176382153003,0,0,0,0
Zoey_5_18.mp4 1,18,357,469,380,492,300,478,323,501,-106,50,-156.14512253545632,25.627177512167254,12.454176382153003,0,0,0,0
Zoey_5_18.mp4 2,18,358,469,380,491,215,359,235,379,-106,50,-156.14512253545632,25.627177512167254,12.454176382153003,0,0,0,0
Zoey_5_18.mp4 3,18,357,469,379,491,215,360,236,381,-106,50,-156.14512253545632,25.627177512167254,12.454176382153003,0,0,0,0
Zoey_5_18.mp4 4,18,357,468,380,491,234,225,260,251,-106,50,-156.14512253545632,25.627177512167254,12.454176382153003,0,0,0,0
Zoey_5_18.mp4 5,18,356,469,378,491,213,359,234,380,-106,50,-156.14512253545632,25.627177512167254,12.454176382153003,0,0,0,0
Zoey_5_18.mp4 6,18,322,463,344,485,356,468,378,490,-106,50,-156.14512253545632,25.627177512167254,12.454176382153003,0,0,0,0
Zoey_5_18.mp4 7,18,356,468,379,491,231,226,258,253,-106,50,-156.14512253545632,25.627177512167254,12.454176382153003,0,0,0,0
Zoey_5_18.mp4 8,18,356,469,378,491,299,477,323,501,-106,50,-156.14512253545632,25.627177512167254,12.454176382153003,0,0,0,0
Zoey_5_18.mp4 9,18,357,470,378,491,213,358,235,380,-106,50,-156.14512253545632,25.627177512167254,12.454176382153003,0,0,0,0
Zoey_5_18.mp4 10,18,0,0,0,0,0,0,0,0,-106,50,-156.14512253545632,25.627177512167254,12.454176382153003,0,0,0,0
